"sales_record_id;""restaurant_id"";""date"";""service_period"";""channel"";""menu_item_id"";""menu_variant_id"";""menu_item_name"";""portion_size"";""quantity_sold"";""unit_price_aud"";""discount_pct"";""gross_sales_aud"";""net_sales_aud"";""promotion_id"";""is_synthetic"""
"SALE-20260527-L-MI-036-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260527-L-MI-036-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-037-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""6"";""4"";""0"";""24"";""24"";"""";""true"""
"SALE-20260527-L-MI-037-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260527-L-MI-037-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-038-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""7"";""4"";""0"";""28"";""28"";"""";""true"""
"SALE-20260527-L-MI-038-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-038-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-039-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""7"";""4"";""0"";""28"";""28"";"""";""true"""
"SALE-20260527-L-MI-039-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260527-L-MI-039-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-040-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260527-L-MI-040-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260527-L-MI-040-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-041-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260527-L-MI-041-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-041-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-042-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260527-L-MI-042-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-042-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260527-L-MI-043-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260527-L-MI-043-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260527-L-MI-043-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260527-L-MI-044-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260527-L-MI-044-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-044-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-045-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260527-L-MI-045-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260527-L-MI-045-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-046-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260527-L-MI-046-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260527-L-MI-046-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-047-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""10"";""3.5"";""0"";""35"";""35"";"""";""true"""
"SALE-20260527-L-MI-047-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""4"";""3.5"";""0"";""14"";""14"";"""";""true"""
"SALE-20260527-L-MI-047-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""4"";""3.5"";""0"";""14"";""14"";"""";""true"""
"SALE-20260527-L-MI-048-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260527-L-MI-048-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260527-L-MI-048-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-049-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260527-L-MI-049-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-049-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-050-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260527-L-MI-050-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260527-L-MI-050-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260527-L-MI-051-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""11"";""3"";""0"";""33"";""33"";"""";""true"""
"SALE-20260527-L-MI-051-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""4"";""3"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-051-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""4"";""3"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-052-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""6"";""4.5"";""0"";""27"";""27"";"""";""true"""
"SALE-20260527-L-MI-052-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""2"";""4.5"";""0"";""9"";""9"";"""";""true"""
"SALE-20260527-L-MI-052-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""2"";""4.5"";""0"";""9"";""9"";"""";""true"""
"SALE-20260527-L-MI-053-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260527-L-MI-053-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""0"";""2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-053-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260527-L-MI-054-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""1"";""2.5"";""0"";""2.5"";""2.5"";"""";""true"""
"SALE-20260527-L-MI-054-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""0"";""2.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-054-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""1"";""2.5"";""0"";""2.5"";""2.5"";"""";""true"""
"SALE-20260527-L-MI-055-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260527-L-MI-055-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""0"";""2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-055-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260527-L-MI-056-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""1"";""0.5"";""0"";""0.5"";""0.5"";"""";""true"""
"SALE-20260527-L-MI-056-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""0"";""0.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-056-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""0"";""0.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-057-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""1"";""1.5"";""0"";""1.5"";""1.5"";"""";""true"""
"SALE-20260527-L-MI-057-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""0"";""1.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-057-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""0"";""1.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-058-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260527-L-MI-058-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""0"";""4"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-058-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260527-L-MI-059-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260527-L-MI-059-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""0"";""4"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-059-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260527-L-MI-060-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260527-L-MI-060-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""0"";""4"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-060-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260527-L-MI-061-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""2"";""5"";""0"";""10"";""10"";"""";""true"""
"SALE-20260527-L-MI-061-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-061-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-062-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-062"";""MI-062-STANDARD"";""Extra Karaage Chicken"";""Standard"";""2"";""5"";""0"";""10"";""10"";"""";""true"""
"SALE-20260527-L-MI-062-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-062"";""MI-062-STANDARD"";""Extra Karaage Chicken"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-062-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-062"";""MI-062-STANDARD"";""Extra Karaage Chicken"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-063-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-063"";""MI-063-STANDARD"";""Extra Tiger Prawns"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-063-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-063"";""MI-063-STANDARD"";""Extra Tiger Prawns"";""Standard"";""0"";""5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-063-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-063"";""MI-063-STANDARD"";""Extra Tiger Prawns"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260527-L-MI-064-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-064"";""MI-064-STANDARD"";""Extra Aburi / Sashimi Salmon"";""Standard"";""2"";""6"";""0"";""12"";""12"";"""";""true"""
"SALE-20260527-L-MI-064-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-064"";""MI-064-STANDARD"";""Extra Aburi / Sashimi Salmon"";""Standard"";""0"";""6"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-064-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-064"";""MI-064-STANDARD"";""Extra Aburi / Sashimi Salmon"";""Standard"";""1"";""6"";""0"";""6"";""6"";"""";""true"""
"SALE-20260527-L-MI-065-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-065"";""MI-065-STANDARD"";""Extra Sashimi Tuna"";""Standard"";""1"";""6"";""0"";""6"";""6"";"""";""true"""
"SALE-20260527-L-MI-065-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-065"";""MI-065-STANDARD"";""Extra Sashimi Tuna"";""Standard"";""0"";""6"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-065-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-065"";""MI-065-STANDARD"";""Extra Sashimi Tuna"";""Standard"";""1"";""6"";""0"";""6"";""6"";"""";""true"""
"SALE-20260527-L-MI-066-STANDARD-1;""REST001"";""2026-05-27"";""Lunch"";""Dine-in"";""MI-066"";""MI-066-STANDARD"";""Extra Wagyu"";""Standard"";""1"";""6"";""0"";""6"";""6"";"""";""true"""
"SALE-20260527-L-MI-066-STANDARD-2;""REST001"";""2026-05-27"";""Lunch"";""Takeaway"";""MI-066"";""MI-066-STANDARD"";""Extra Wagyu"";""Standard"";""0"";""6"";""0"";""0"";""0"";"""";""true"""
"SALE-20260527-L-MI-066-STANDARD-3;""REST001"";""2026-05-27"";""Lunch"";""Delivery"";""MI-066"";""MI-066-STANDARD"";""Extra Wagyu"";""Standard"";""1"";""6"";""0"";""6"";""6"";"""";""true"""
"SALE-20260527-D-MI-001-SMALL-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-001"";""MI-001-SMALL"";""Chicken Teriyaki Bowl - Small"";""Small"";""6"";""14.9"";""0"";""89.4"";""89.4"";"""";""true"""
"SALE-20260527-D-MI-001-SMALL-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-001"";""MI-001-SMALL"";""Chicken Teriyaki Bowl - Small"";""Small"";""2"";""14.9"";""0"";""29.8"";""29.8"";"""";""true"""
"SALE-20260527-D-MI-001-SMALL-3;""REST001"";""2026-05-27"";""Dinner"";""Delivery"";""MI-001"";""MI-001-SMALL"";""Chicken Teriyaki Bowl - Small"";""Small"";""2"";""14.9"";""0"";""29.8"";""29.8"";"""";""true"""
"SALE-20260527-D-MI-001-LARGE-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-001"";""MI-001-LARGE"";""Chicken Teriyaki Bowl - Large"";""Large"";""6"";""17.9"";""0"";""107.4"";""107.4"";"""";""true"""
"SALE-20260527-D-MI-001-LARGE-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-001"";""MI-001-LARGE"";""Chicken Teriyaki Bowl - Large"";""Large"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260527-D-MI-001-LARGE-3;""REST001"";""2026-05-27"";""Dinner"";""Delivery"";""MI-001"";""MI-001-LARGE"";""Chicken Teriyaki Bowl - Large"";""Large"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260527-D-MI-002-SMALL-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-002"";""MI-002-SMALL"";""Tofu Teriyaki Bowl - Small"";""Small"";""4"";""14.9"";""0"";""59.6"";""59.6"";"""";""true"""
"SALE-20260527-D-MI-002-SMALL-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-002"";""MI-002-SMALL"";""Tofu Teriyaki Bowl - Small"";""Small"";""2"";""14.9"";""0"";""29.8"";""29.8"";"""";""true"""
"SALE-20260527-D-MI-002-SMALL-3;""REST001"";""2026-05-27"";""Dinner"";""Delivery"";""MI-002"";""MI-002-SMALL"";""Tofu Teriyaki Bowl - Small"";""Small"";""2"";""14.9"";""0"";""29.8"";""29.8"";"""";""true"""
"SALE-20260527-D-MI-002-LARGE-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-002"";""MI-002-LARGE"";""Tofu Teriyaki Bowl - Large"";""Large"";""4"";""17.9"";""0"";""71.6"";""71.6"";"""";""true"""
"SALE-20260527-D-MI-002-LARGE-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-002"";""MI-002-LARGE"";""Tofu Teriyaki Bowl - Large"";""Large"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260527-D-MI-002-LARGE-3;""REST001"";""2026-05-27"";""Dinner"";""Delivery"";""MI-002"";""MI-002-LARGE"";""Tofu Teriyaki Bowl - Large"";""Large"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260527-D-MI-003-SMALL-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-003"";""MI-003-SMALL"";""Miso Eggplant Bowl - Small"";""Small"";""5"";""15.9"";""0"";""79.5"";""79.5"";"""";""true"""
"SALE-20260527-D-MI-003-SMALL-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-003"";""MI-003-SMALL"";""Miso Eggplant Bowl - Small"";""Small"";""2"";""15.9"";""0"";""31.8"";""31.8"";"""";""true"""
"SALE-20260527-D-MI-003-SMALL-3;""REST001"";""2026-05-27"";""Dinner"";""Delivery"";""MI-003"";""MI-003-SMALL"";""Miso Eggplant Bowl - Small"";""Small"";""2"";""15.9"";""0"";""31.8"";""31.8"";"""";""true"""
"SALE-20260527-D-MI-003-LARGE-1;""REST001"";""2026-05-27"";""Dinner"";""Dine-in"";""MI-003"";""MI-003-LARGE"";""Miso Eggplant Bowl - Large"";""Large"";""6"";""18.9"";""0"";""113.4"";""113.4"";"""";""true"""
"SALE-20260527-D-MI-003-LARGE-2;""REST001"";""2026-05-27"";""Dinner"";""Takeaway"";""MI-003"";""MI-003-LARGE"";""Miso Eggplant Bowl - Large"";""Large"";""2"";""18.9"";""0"";""37.8"";""37.8"";"""";""true"""
