"_id";"menu_1";"menu_1_amount";"menu_2";"menu_2_amount";"menu_3";"menu_3_amount";"menu_4";"menu_4_amount";"menu_5";"menu_5_amount";"menu_6";"menu_6_amount";"menu_7";"menu_7_amount";"menu_8";"menu_8_amount";"menu_9";"menu_9_amount";"menu_10";"menu_10_amount";"menu_11";"menu_11_amount";"menu_12";"menu_12_amount";"menu_13";"menu_13_amount";"menu_14";"menu_14_amount";"menu_15";"menu_15_amount"
"MLI-00733";"Chicken Teriyaki Bowl";"19";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"21";"Tofu Bowl";"15";"Salmon Aburi Bowl";"23";"Miso soup";"12";"Bone Broth soup";"7";"Coconut water";"12";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"9";"Hot Chocolate";"8";"Still waterr";"6"
"MLI-00734";"Chicken Teriyaki Bowl";"19";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"21";"Tofu Bowl";"15";"Salmon Aburi Bowl";"23";"Miso soup";"12";"Bone Broth soup";"7";"Coconut water";"12";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"9";"Hot Chocolate";"8";"Still waterr";"6"
"MLI-00735";"Chicken Teriyaki Bowl";"19";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"21";"Tofu Bowl";"15";"Salmon Aburi Bowl";"23";"Miso soup";"12";"Bone Broth soup";"7";"Coconut water";"12";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"9";"Hot Chocolate";"8";"Still waterr";"6"
"MLI-00736";"Chicken Teriyaki Bowl";"19";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"21";"Tofu Bowl";"15";"Salmon Aburi Bowl";"23";"Miso soup";"12";"Bone Broth soup";"7";"Coconut water";"12";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"9";"Hot Chocolate";"8";"Still waterr";"6"
"MLI-00737";"Chicken Teriyaki Bowl";"19";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"21";"Tofu Bowl";"15";"Salmon Aburi Bowl";"23";"Miso soup";"12";"Bone Broth soup";"7";"Coconut water";"12";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"9";"Hot Chocolate";"8";"Still waterr";"6"
"MLI-00738";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00739";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00740";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00741";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00742";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00743";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00744";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00745";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00746";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00747";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00748";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"19";"Karaage Chicken Bowl";"19";"Tofu Bowl";"12";"Salmon Aburi Bowl";"20";"Miso soup";"10";"Bone Broth soup";"13";"Coconut water";"6";"Sparkling water";"16";"Yuzu tea";"9";"Specialty Soda";"11";"Hot Chocolate";"8";"Still waterr";"18"
"MLI-00749";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00750";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00751";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00752";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00753";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00754";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00755";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00756";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00757";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00758";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00759";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"22";"Wagyu Beef Bowl";"30";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"25";"Miso soup";"19";"Bone Broth soup";"11";"Coconut water";"12";"Sparkling water";"27";"Yuzu tea";"4";"Specialty Soda";"21";"Hot Chocolate";"7";"Still waterr";"25"
"MLI-00760";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00761";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00762";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00763";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00764";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00765";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00766";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00767";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00768";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00769";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00770";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"29";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"27";"Tofu Bowl";"11";"Salmon Aburi Bowl";"19";"Miso soup";"6";"Bone Broth soup";"8";"Coconut water";"15";"Sparkling water";"9";"Yuzu tea";"20";"Specialty Soda";"17";"Hot Chocolate";"10";"Still waterr";"13"
"MLI-00771";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00772";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00773";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00774";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00775";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00776";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00777";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00778";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00779";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00780";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00781";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"17";"Tofu Bowl";"6";"Salmon Aburi Bowl";"16";"Miso soup";"11";"Bone Broth soup";"6";"Coconut water";"7";"Sparkling water";"10";"Yuzu tea";"6";"Specialty Soda";"14";"Hot Chocolate";"5";"Still waterr";"10"
"MLI-00782";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00783";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00784";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00785";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00786";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00787";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00788";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00789";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00790";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00791";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00792";"Chicken Teriyaki Bowl";"24";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"22";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"15";"Salmon Aburi Bowl";"13";"Miso soup";"8";"Bone Broth soup";"8";"Coconut water";"4";"Sparkling water";"10";"Yuzu tea";"7";"Specialty Soda";"8";"Hot Chocolate";"8";"Still waterr";"13"
"MLI-00793";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"10";"Salmon Aburi Bowl";"11";"Miso soup";"12";"Bone Broth soup";"4";"Coconut water";"8";"Sparkling water";"18";"Yuzu tea";"9";"Specialty Soda";"8";"Hot Chocolate";"10";"Still waterr";"10"
"MLI-00794";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"10";"Salmon Aburi Bowl";"11";"Miso soup";"12";"Bone Broth soup";"4";"Coconut water";"8";"Sparkling water";"18";"Yuzu tea";"9";"Specialty Soda";"8";"Hot Chocolate";"10";"Still waterr";"10"
"MLI-00795";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"10";"Salmon Aburi Bowl";"11";"Miso soup";"12";"Bone Broth soup";"4";"Coconut water";"8";"Sparkling water";"18";"Yuzu tea";"9";"Specialty Soda";"8";"Hot Chocolate";"10";"Still waterr";"10"
