"_id";"date";"menu_id";"amount_sold"
"SAL-0001860";"2024-05-03";"MI-015";"7"
"SAL-0001861";"2024-05-04";"MI-001";"40"
"SAL-0001862";"2024-05-04";"MI-002";"39"
"SAL-0001863";"2024-05-04";"MI-003";"26"
"SAL-0001864";"2024-05-04";"MI-004";"28"
"SAL-0001865";"2024-05-04";"MI-005";"23"
"SAL-0001866";"2024-05-04";"MI-006";"16"
"SAL-0001867";"2024-05-04";"MI-007";"30"
"SAL-0001868";"2024-05-04";"MI-008";"23"
"SAL-0001869";"2024-05-04";"MI-009";"16"
"SAL-0001870";"2024-05-04";"MI-010";"19"
"SAL-0001871";"2024-05-04";"MI-011";"18"
"SAL-0001872";"2024-05-04";"MI-012";"16"
"SAL-0001873";"2024-05-04";"MI-013";"11"
"SAL-0001874";"2024-05-04";"MI-014";"12"
"SAL-0001875";"2024-05-04";"MI-015";"15"
"SAL-0001876";"2024-05-05";"MI-001";"40"
"SAL-0001877";"2024-05-05";"MI-002";"28"
"SAL-0001878";"2024-05-05";"MI-003";"19"
"SAL-0001879";"2024-05-05";"MI-004";"27"
"SAL-0001880";"2024-05-05";"MI-005";"31"
"SAL-0001881";"2024-05-05";"MI-006";"22"
"SAL-0001882";"2024-05-05";"MI-007";"31"
"SAL-0001883";"2024-05-05";"MI-008";"15"
"SAL-0001884";"2024-05-05";"MI-009";"16"
"SAL-0001885";"2024-05-05";"MI-010";"14"
"SAL-0001886";"2024-05-05";"MI-011";"14"
"SAL-0001887";"2024-05-05";"MI-012";"23"
"SAL-0001888";"2024-05-05";"MI-013";"13"
"SAL-0001889";"2024-05-05";"MI-014";"14"
"SAL-0001890";"2024-05-05";"MI-015";"15"
"SAL-0001891";"2024-05-06";"MI-001";"11"
"SAL-0001892";"2024-05-06";"MI-002";"16"
"SAL-0001893";"2024-05-06";"MI-003";"10"
"SAL-0001894";"2024-05-06";"MI-004";"11"
"SAL-0001895";"2024-05-06";"MI-005";"14"
"SAL-0001896";"2024-05-06";"MI-006";"8"
"SAL-0001897";"2024-05-06";"MI-007";"7"
"SAL-0001898";"2024-05-06";"MI-008";"10"
"SAL-0001899";"2024-05-06";"MI-009";"6"
"SAL-0001900";"2024-05-06";"MI-010";"4"
"SAL-0001901";"2024-05-06";"MI-011";"6"
"SAL-0001902";"2024-05-06";"MI-012";"7"
"SAL-0001903";"2024-05-06";"MI-013";"4"
"SAL-0001904";"2024-05-06";"MI-014";"3"
"SAL-0001905";"2024-05-06";"MI-015";"9"
"SAL-0001906";"2024-05-07";"MI-001";"28"
"SAL-0001907";"2024-05-07";"MI-002";"13"
"SAL-0001908";"2024-05-07";"MI-003";"16"
"SAL-0001909";"2024-05-07";"MI-004";"19"
"SAL-0001910";"2024-05-07";"MI-005";"16"
"SAL-0001911";"2024-05-07";"MI-006";"13"
"SAL-0001912";"2024-05-07";"MI-007";"14"
"SAL-0001913";"2024-05-07";"MI-008";"8"
"SAL-0001914";"2024-05-07";"MI-009";"6"
"SAL-0001915";"2024-05-07";"MI-010";"6"
"SAL-0001916";"2024-05-07";"MI-011";"5"
"SAL-0001917";"2024-05-07";"MI-012";"9"
"SAL-0001918";"2024-05-07";"MI-013";"5"
"SAL-0001919";"2024-05-07";"MI-014";"10"
"SAL-0001920";"2024-05-07";"MI-015";"10"
"SAL-0001921";"2024-05-08";"MI-001";"25"
"SAL-0001922";"2024-05-08";"MI-002";"18"
"SAL-0001923";"2024-05-08";"MI-003";"8"
"SAL-0001924";"2024-05-08";"MI-004";"11"
"SAL-0001925";"2024-05-08";"MI-005";"13"
"SAL-0001926";"2024-05-08";"MI-006";"15"
"SAL-0001927";"2024-05-08";"MI-007";"19"
"SAL-0001928";"2024-05-08";"MI-008";"8"
"SAL-0001929";"2024-05-08";"MI-009";"8"
"SAL-0001930";"2024-05-08";"MI-010";"7"
"SAL-0001931";"2024-05-08";"MI-011";"9"
"SAL-0001932";"2024-05-08";"MI-012";"6"
"SAL-0001933";"2024-05-08";"MI-013";"8"
"SAL-0001934";"2024-05-08";"MI-014";"8"
"SAL-0001935";"2024-05-08";"MI-015";"11"
"SAL-0001936";"2024-05-09";"MI-001";"17"
"SAL-0001937";"2024-05-09";"MI-002";"20"
"SAL-0001938";"2024-05-09";"MI-003";"9"
"SAL-0001939";"2024-05-09";"MI-004";"16"
"SAL-0001940";"2024-05-09";"MI-005";"23"
"SAL-0001941";"2024-05-09";"MI-006";"14"
"SAL-0001942";"2024-05-09";"MI-007";"12"
"SAL-0001943";"2024-05-09";"MI-008";"12"
"SAL-0001944";"2024-05-09";"MI-009";"7"
"SAL-0001945";"2024-05-09";"MI-010";"6"
"SAL-0001946";"2024-05-09";"MI-011";"9"
"SAL-0001947";"2024-05-09";"MI-012";"10"
"SAL-0001948";"2024-05-09";"MI-013";"10"
"SAL-0001949";"2024-05-09";"MI-014";"10"
"SAL-0001950";"2024-05-09";"MI-015";"9"
"SAL-0001951";"2024-05-10";"MI-001";"18"
"SAL-0001952";"2024-05-10";"MI-002";"16"
"SAL-0001953";"2024-05-10";"MI-003";"18"
"SAL-0001954";"2024-05-10";"MI-004";"9"
"SAL-0001955";"2024-05-10";"MI-005";"19"
"SAL-0001956";"2024-05-10";"MI-006";"16"
"SAL-0001957";"2024-05-10";"MI-007";"18"
"SAL-0001958";"2024-05-10";"MI-008";"13"
"SAL-0001959";"2024-05-10";"MI-009";"8"
"SAL-0001960";"2024-05-10";"MI-010";"6"
"SAL-0001961";"2024-05-10";"MI-011";"9"
"SAL-0001962";"2024-05-10";"MI-012";"14"
"SAL-0001963";"2024-05-10";"MI-013";"12"
"SAL-0001964";"2024-05-10";"MI-014";"8"
"SAL-0001965";"2024-05-10";"MI-015";"8"
"SAL-0001966";"2024-05-11";"MI-001";"31"
"SAL-0001967";"2024-05-11";"MI-002";"21"
"SAL-0001968";"2024-05-11";"MI-003";"34"
"SAL-0001969";"2024-05-11";"MI-004";"21"
"SAL-0001970";"2024-05-11";"MI-005";"28"
"SAL-0001971";"2024-05-11";"MI-006";"23"
"SAL-0001972";"2024-05-11";"MI-007";"25"
"SAL-0001973";"2024-05-11";"MI-008";"20"
"SAL-0001974";"2024-05-11";"MI-009";"18"
"SAL-0001975";"2024-05-11";"MI-010";"12"
"SAL-0001976";"2024-05-11";"MI-011";"23"
"SAL-0001977";"2024-05-11";"MI-012";"13"
"SAL-0001978";"2024-05-11";"MI-013";"20"
"SAL-0001979";"2024-05-11";"MI-014";"20"
"SAL-0001980";"2024-05-11";"MI-015";"20"
"SAL-0001981";"2024-05-12";"MI-001";"27"
"SAL-0001982";"2024-05-12";"MI-002";"18"
"SAL-0001983";"2024-05-12";"MI-003";"27"
"SAL-0001984";"2024-05-12";"MI-004";"22"
"SAL-0001985";"2024-05-12";"MI-005";"26"
"SAL-0001986";"2024-05-12";"MI-006";"17"
"SAL-0001987";"2024-05-12";"MI-007";"16"
"SAL-0001988";"2024-05-12";"MI-008";"12"
"SAL-0001989";"2024-05-12";"MI-009";"15"
"SAL-0001990";"2024-05-12";"MI-010";"10"
"SAL-0001991";"2024-05-12";"MI-011";"17"
"SAL-0001992";"2024-05-12";"MI-012";"13"
"SAL-0001993";"2024-05-12";"MI-013";"17"
"SAL-0001994";"2024-05-12";"MI-014";"14"
"SAL-0001995";"2024-05-12";"MI-015";"12"
"SAL-0001996";"2024-05-13";"MI-001";"17"
"SAL-0001997";"2024-05-13";"MI-002";"3"
"SAL-0001998";"2024-05-13";"MI-003";"19"
"SAL-0001999";"2024-05-13";"MI-004";"9"
"SAL-0002000";"2024-05-13";"MI-005";"18"
"SAL-0002001";"2024-05-13";"MI-006";"9"
"SAL-0002002";"2024-05-13";"MI-007";"21"
"SAL-0002003";"2024-05-13";"MI-008";"5"
"SAL-0002004";"2024-05-13";"MI-009";"7"
"SAL-0002005";"2024-05-13";"MI-010";"11"
"SAL-0002006";"2024-05-13";"MI-011";"8"
"SAL-0002007";"2024-05-13";"MI-012";"9"
"SAL-0002008";"2024-05-13";"MI-013";"11"
"SAL-0002009";"2024-05-13";"MI-014";"11"
"SAL-0002010";"2024-05-13";"MI-015";"8"
"SAL-0002011";"2024-05-14";"MI-001";"26"
"SAL-0002012";"2024-05-14";"MI-002";"19"
"SAL-0002013";"2024-05-14";"MI-003";"18"
"SAL-0002014";"2024-05-14";"MI-004";"11"
"SAL-0002015";"2024-05-14";"MI-005";"16"
"SAL-0002016";"2024-05-14";"MI-006";"11"
"SAL-0002017";"2024-05-14";"MI-007";"11"
"SAL-0002018";"2024-05-14";"MI-008";"9"
"SAL-0002019";"2024-05-14";"MI-009";"5"
"SAL-0002020";"2024-05-14";"MI-010";"9"
"SAL-0002021";"2024-05-14";"MI-011";"7"
"SAL-0002022";"2024-05-14";"MI-012";"1"
"SAL-0002023";"2024-05-14";"MI-013";"6"
"SAL-0002024";"2024-05-14";"MI-014";"8"
"SAL-0002025";"2024-05-14";"MI-015";"9"
"SAL-0002026";"2024-05-15";"MI-001";"12"
"SAL-0002027";"2024-05-15";"MI-002";"19"
"SAL-0002028";"2024-05-15";"MI-003";"15"
"SAL-0002029";"2024-05-15";"MI-004";"8"
"SAL-0002030";"2024-05-15";"MI-005";"16"
"SAL-0002031";"2024-05-15";"MI-006";"16"
"SAL-0002032";"2024-05-15";"MI-007";"16"
"SAL-0002033";"2024-05-15";"MI-008";"9"
"SAL-0002034";"2024-05-15";"MI-009";"9"
"SAL-0002035";"2024-05-15";"MI-010";"14"
"SAL-0002036";"2024-05-15";"MI-011";"13"
"SAL-0002037";"2024-05-15";"MI-012";"5"
"SAL-0002038";"2024-05-15";"MI-013";"14"
"SAL-0002039";"2024-05-15";"MI-014";"6"
"SAL-0002040";"2024-05-15";"MI-015";"7"
"SAL-0002041";"2024-05-16";"MI-001";"12"
"SAL-0002042";"2024-05-16";"MI-002";"19"
"SAL-0002043";"2024-05-16";"MI-003";"14"
"SAL-0002044";"2024-05-16";"MI-004";"16"
"SAL-0002045";"2024-05-16";"MI-005";"18"
"SAL-0002046";"2024-05-16";"MI-006";"13"
"SAL-0002047";"2024-05-16";"MI-007";"18"
"SAL-0002048";"2024-05-16";"MI-008";"8"
"SAL-0002049";"2024-05-16";"MI-009";"6"
"SAL-0002050";"2024-05-16";"MI-010";"8"
"SAL-0002051";"2024-05-16";"MI-011";"10"
"SAL-0002052";"2024-05-16";"MI-012";"11"
"SAL-0002053";"2024-05-16";"MI-013";"8"
"SAL-0002054";"2024-05-16";"MI-014";"6"
"SAL-0002055";"2024-05-16";"MI-015";"11"
"SAL-0002056";"2024-05-17";"MI-001";"37"
"SAL-0002057";"2024-05-17";"MI-002";"14"
"SAL-0002058";"2024-05-17";"MI-003";"21"
"SAL-0002059";"2024-05-17";"MI-004";"21"
"SAL-0002060";"2024-05-17";"MI-005";"32"
"SAL-0002061";"2024-05-17";"MI-006";"19"
"SAL-0002062";"2024-05-17";"MI-007";"17"
"SAL-0002063";"2024-05-17";"MI-008";"14"
"SAL-0002064";"2024-05-17";"MI-009";"15"
"SAL-0002065";"2024-05-17";"MI-010";"12"
"SAL-0002066";"2024-05-17";"MI-011";"13"
"SAL-0002067";"2024-05-17";"MI-012";"9"
"SAL-0002068";"2024-05-17";"MI-013";"3"
"SAL-0002069";"2024-05-17";"MI-014";"9"
"SAL-0002070";"2024-05-17";"MI-015";"6"
"SAL-0002071";"2024-05-18";"MI-001";"31"
"SAL-0002072";"2024-05-18";"MI-002";"35"
"SAL-0002073";"2024-05-18";"MI-003";"31"
"SAL-0002074";"2024-05-18";"MI-004";"20"
"SAL-0002075";"2024-05-18";"MI-005";"44"
"SAL-0002076";"2024-05-18";"MI-006";"28"
"SAL-0002077";"2024-05-18";"MI-007";"25"
"SAL-0002078";"2024-05-18";"MI-008";"26"
"SAL-0002079";"2024-05-18";"MI-009";"11"
"SAL-0002080";"2024-05-18";"MI-010";"17"
"SAL-0002081";"2024-05-18";"MI-011";"21"
"SAL-0002082";"2024-05-18";"MI-012";"16"
"SAL-0002083";"2024-05-18";"MI-013";"22"
"SAL-0002084";"2024-05-18";"MI-014";"16"
"SAL-0002085";"2024-05-18";"MI-015";"19"
"SAL-0002086";"2024-05-19";"MI-001";"29"
"SAL-0002087";"2024-05-19";"MI-002";"27"
"SAL-0002088";"2024-05-19";"MI-003";"23"
"SAL-0002089";"2024-05-19";"MI-004";"14"
"SAL-0002090";"2024-05-19";"MI-005";"22"
"SAL-0002091";"2024-05-19";"MI-006";"15"
"SAL-0002092";"2024-05-19";"MI-007";"23"
"SAL-0002093";"2024-05-19";"MI-008";"16"
"SAL-0002094";"2024-05-19";"MI-009";"9"
"SAL-0002095";"2024-05-19";"MI-010";"14"
"SAL-0002096";"2024-05-19";"MI-011";"11"
"SAL-0002097";"2024-05-19";"MI-012";"15"
"SAL-0002098";"2024-05-19";"MI-013";"16"
"SAL-0002099";"2024-05-19";"MI-014";"11"
"SAL-0002100";"2024-05-19";"MI-015";"18"
"SAL-0002101";"2024-05-20";"MI-001";"22"
"SAL-0002102";"2024-05-20";"MI-002";"10"
"SAL-0002103";"2024-05-20";"MI-003";"20"
"SAL-0002104";"2024-05-20";"MI-004";"6"
"SAL-0002105";"2024-05-20";"MI-005";"17"
"SAL-0002106";"2024-05-20";"MI-006";"9"
"SAL-0002107";"2024-05-20";"MI-007";"6"
"SAL-0002108";"2024-05-20";"MI-008";"11"
"SAL-0002109";"2024-05-20";"MI-009";"8"
"SAL-0002110";"2024-05-20";"MI-010";"9"
"SAL-0002111";"2024-05-20";"MI-011";"13"
"SAL-0002112";"2024-05-20";"MI-012";"12"
"SAL-0002113";"2024-05-20";"MI-013";"9"
"SAL-0002114";"2024-05-20";"MI-014";"4"
"SAL-0002115";"2024-05-20";"MI-015";"11"
"SAL-0002116";"2024-05-21";"MI-001";"17"
"SAL-0002117";"2024-05-21";"MI-002";"10"
"SAL-0002118";"2024-05-21";"MI-003";"10"
"SAL-0002119";"2024-05-21";"MI-004";"8"
"SAL-0002120";"2024-05-21";"MI-005";"20"
"SAL-0002121";"2024-05-21";"MI-006";"10"
"SAL-0002122";"2024-05-21";"MI-007";"7"
"SAL-0002123";"2024-05-21";"MI-008";"12"
"SAL-0002124";"2024-05-21";"MI-009";"5"
"SAL-0002125";"2024-05-21";"MI-010";"9"
"SAL-0002126";"2024-05-21";"MI-011";"4"
"SAL-0002127";"2024-05-21";"MI-012";"3"
"SAL-0002128";"2024-05-21";"MI-013";"5"
"SAL-0002129";"2024-05-21";"MI-014";"8"
"SAL-0002130";"2024-05-21";"MI-015";"9"
"SAL-0002131";"2024-05-22";"MI-001";"21"
"SAL-0002132";"2024-05-22";"MI-002";"17"
"SAL-0002133";"2024-05-22";"MI-003";"16"
"SAL-0002134";"2024-05-22";"MI-004";"8"
"SAL-0002135";"2024-05-22";"MI-005";"13"
"SAL-0002136";"2024-05-22";"MI-006";"15"
"SAL-0002137";"2024-05-22";"MI-007";"16"
"SAL-0002138";"2024-05-22";"MI-008";"9"
"SAL-0002139";"2024-05-22";"MI-009";"7"
"SAL-0002140";"2024-05-22";"MI-010";"7"
"SAL-0002141";"2024-05-22";"MI-011";"14"
"SAL-0002142";"2024-05-22";"MI-012";"4"
"SAL-0002143";"2024-05-22";"MI-013";"8"
"SAL-0002144";"2024-05-22";"MI-014";"8"
"SAL-0002145";"2024-05-22";"MI-015";"13"
"SAL-0002146";"2024-05-23";"MI-001";"27"
"SAL-0002147";"2024-05-23";"MI-002";"10"
"SAL-0002148";"2024-05-23";"MI-003";"20"
"SAL-0002149";"2024-05-23";"MI-004";"15"
"SAL-0002150";"2024-05-23";"MI-005";"17"
"SAL-0002151";"2024-05-23";"MI-006";"7"
"SAL-0002152";"2024-05-23";"MI-007";"13"
"SAL-0002153";"2024-05-23";"MI-008";"11"
"SAL-0002154";"2024-05-23";"MI-009";"11"
"SAL-0002155";"2024-05-23";"MI-010";"9"
"SAL-0002156";"2024-05-23";"MI-011";"11"
"SAL-0002157";"2024-05-23";"MI-012";"10"
"SAL-0002158";"2024-05-23";"MI-013";"6"
"SAL-0002159";"2024-05-23";"MI-014";"9"
"SAL-0002160";"2024-05-23";"MI-015";"11"
"SAL-0002161";"2024-05-24";"MI-001";"24"
"SAL-0002162";"2024-05-24";"MI-002";"15"
"SAL-0002163";"2024-05-24";"MI-003";"11"
"SAL-0002164";"2024-05-24";"MI-004";"24"
"SAL-0002165";"2024-05-24";"MI-005";"16"
"SAL-0002166";"2024-05-24";"MI-006";"14"
"SAL-0002167";"2024-05-24";"MI-007";"19"
"SAL-0002168";"2024-05-24";"MI-008";"11"
"SAL-0002169";"2024-05-24";"MI-009";"7"
"SAL-0002170";"2024-05-24";"MI-010";"5"
"SAL-0002171";"2024-05-24";"MI-011";"12"
"SAL-0002172";"2024-05-24";"MI-012";"14"
"SAL-0002173";"2024-05-24";"MI-013";"8"
"SAL-0002174";"2024-05-24";"MI-014";"11"
"SAL-0002175";"2024-05-24";"MI-015";"6"
"SAL-0002176";"2024-05-25";"MI-001";"36"
"SAL-0002177";"2024-05-25";"MI-002";"29"
"SAL-0002178";"2024-05-25";"MI-003";"25"
"SAL-0002179";"2024-05-25";"MI-004";"20"
"SAL-0002180";"2024-05-25";"MI-005";"31"
"SAL-0002181";"2024-05-25";"MI-006";"15"
"SAL-0002182";"2024-05-25";"MI-007";"23"
"SAL-0002183";"2024-05-25";"MI-008";"15"
"SAL-0002184";"2024-05-25";"MI-009";"9"
"SAL-0002185";"2024-05-25";"MI-010";"7"
"SAL-0002186";"2024-05-25";"MI-011";"12"
"SAL-0002187";"2024-05-25";"MI-012";"15"
"SAL-0002188";"2024-05-25";"MI-013";"10"
"SAL-0002189";"2024-05-25";"MI-014";"6"
"SAL-0002190";"2024-05-25";"MI-015";"13"
"SAL-0002191";"2024-05-26";"MI-001";"35"
"SAL-0002192";"2024-05-26";"MI-002";"24"
"SAL-0002193";"2024-05-26";"MI-003";"23"
"SAL-0002194";"2024-05-26";"MI-004";"29"
"SAL-0002195";"2024-05-26";"MI-005";"22"
"SAL-0002196";"2024-05-26";"MI-006";"19"
"SAL-0002197";"2024-05-26";"MI-007";"22"
"SAL-0002198";"2024-05-26";"MI-008";"15"
"SAL-0002199";"2024-05-26";"MI-009";"17"
"SAL-0002200";"2024-05-26";"MI-010";"13"
"SAL-0002201";"2024-05-26";"MI-011";"16"
"SAL-0002202";"2024-05-26";"MI-012";"12"
"SAL-0002203";"2024-05-26";"MI-013";"14"
"SAL-0002204";"2024-05-26";"MI-014";"7"
"SAL-0002205";"2024-05-26";"MI-015";"15"
"SAL-0002206";"2024-05-27";"MI-001";"13"
"SAL-0002207";"2024-05-27";"MI-002";"11"
"SAL-0002208";"2024-05-27";"MI-003";"12"
"SAL-0002209";"2024-05-27";"MI-004";"16"
"SAL-0002210";"2024-05-27";"MI-005";"9"
"SAL-0002211";"2024-05-27";"MI-006";"9"
"SAL-0002212";"2024-05-27";"MI-007";"7"
"SAL-0002213";"2024-05-27";"MI-008";"8"
"SAL-0002214";"2024-05-27";"MI-009";"6"
"SAL-0002215";"2024-05-27";"MI-010";"8"
"SAL-0002216";"2024-05-27";"MI-011";"9"
"SAL-0002217";"2024-05-27";"MI-012";"6"
"SAL-0002218";"2024-05-27";"MI-013";"8"
"SAL-0002219";"2024-05-27";"MI-014";"9"
"SAL-0002220";"2024-05-27";"MI-015";"5"
"SAL-0002221";"2024-05-28";"MI-001";"25"
"SAL-0002222";"2024-05-28";"MI-002";"15"
"SAL-0002223";"2024-05-28";"MI-003";"25"
"SAL-0002224";"2024-05-28";"MI-004";"9"
"SAL-0002225";"2024-05-28";"MI-005";"17"
"SAL-0002226";"2024-05-28";"MI-006";"9"
"SAL-0002227";"2024-05-28";"MI-007";"15"
"SAL-0002228";"2024-05-28";"MI-008";"13"
"SAL-0002229";"2024-05-28";"MI-009";"10"
"SAL-0002230";"2024-05-28";"MI-010";"12"
"SAL-0002231";"2024-05-28";"MI-011";"8"
"SAL-0002232";"2024-05-28";"MI-012";"11"
"SAL-0002233";"2024-05-28";"MI-013";"11"
"SAL-0002234";"2024-05-28";"MI-014";"11"
"SAL-0002235";"2024-05-28";"MI-015";"20"
"SAL-0002236";"2024-05-29";"MI-001";"21"
"SAL-0002237";"2024-05-29";"MI-002";"13"
"SAL-0002238";"2024-05-29";"MI-003";"13"
"SAL-0002239";"2024-05-29";"MI-004";"15"
"SAL-0002240";"2024-05-29";"MI-005";"24"
"SAL-0002241";"2024-05-29";"MI-006";"10"
"SAL-0002242";"2024-05-29";"MI-007";"14"
"SAL-0002243";"2024-05-29";"MI-008";"12"
"SAL-0002244";"2024-05-29";"MI-009";"9"
"SAL-0002245";"2024-05-29";"MI-010";"9"
"SAL-0002246";"2024-05-29";"MI-011";"11"
"SAL-0002247";"2024-05-29";"MI-012";"4"
"SAL-0002248";"2024-05-29";"MI-013";"7"
"SAL-0002249";"2024-05-29";"MI-014";"8"
"SAL-0002250";"2024-05-29";"MI-015";"9"
"SAL-0002251";"2024-05-30";"MI-001";"19"
"SAL-0002252";"2024-05-30";"MI-002";"14"
"SAL-0002253";"2024-05-30";"MI-003";"27"
"SAL-0002254";"2024-05-30";"MI-004";"18"
"SAL-0002255";"2024-05-30";"MI-005";"11"
"SAL-0002256";"2024-05-30";"MI-006";"14"
"SAL-0002257";"2024-05-30";"MI-007";"16"
"SAL-0002258";"2024-05-30";"MI-008";"13"
"SAL-0002259";"2024-05-30";"MI-009";"9"
"SAL-0002260";"2024-05-30";"MI-010";"13"
"SAL-0002261";"2024-05-30";"MI-011";"15"
"SAL-0002262";"2024-05-30";"MI-012";"9"
"SAL-0002263";"2024-05-30";"MI-013";"7"
"SAL-0002264";"2024-05-30";"MI-014";"9"
"SAL-0002265";"2024-05-30";"MI-015";"8"
"SAL-0002266";"2024-05-31";"MI-001";"24"
"SAL-0002267";"2024-05-31";"MI-002";"23"
"SAL-0002268";"2024-05-31";"MI-003";"21"
"SAL-0002269";"2024-05-31";"MI-004";"21"
"SAL-0002270";"2024-05-31";"MI-005";"22"
"SAL-0002271";"2024-05-31";"MI-006";"12"
"SAL-0002272";"2024-05-31";"MI-007";"17"
"SAL-0002273";"2024-05-31";"MI-008";"16"
"SAL-0002274";"2024-05-31";"MI-009";"10"
"SAL-0002275";"2024-05-31";"MI-010";"10"
"SAL-0002276";"2024-05-31";"MI-011";"11"
"SAL-0002277";"2024-05-31";"MI-012";"13"
"SAL-0002278";"2024-05-31";"MI-013";"10"
"SAL-0002279";"2024-05-31";"MI-014";"16"
"SAL-0002280";"2024-05-31";"MI-015";"10"
"SAL-0002281";"2024-06-01";"MI-001";"30"
"SAL-0002282";"2024-06-01";"MI-002";"15"
"SAL-0002283";"2024-06-01";"MI-003";"24"
"SAL-0002284";"2024-06-01";"MI-004";"20"
"SAL-0002285";"2024-06-01";"MI-005";"19"
"SAL-0002286";"2024-06-01";"MI-006";"18"
"SAL-0002287";"2024-06-01";"MI-007";"25"
"SAL-0002288";"2024-06-01";"MI-008";"14"
"SAL-0002289";"2024-06-01";"MI-009";"14"
"SAL-0002290";"2024-06-01";"MI-010";"6"
"SAL-0002291";"2024-06-01";"MI-011";"13"
"SAL-0002292";"2024-06-01";"MI-012";"20"
"SAL-0002293";"2024-06-01";"MI-013";"11"
"SAL-0002294";"2024-06-01";"MI-014";"19"
"SAL-0002295";"2024-06-01";"MI-015";"9"
"SAL-0002296";"2024-06-02";"MI-001";"26"
"SAL-0002297";"2024-06-02";"MI-002";"23"
"SAL-0002298";"2024-06-02";"MI-003";"32"
"SAL-0002299";"2024-06-02";"MI-004";"12"
"SAL-0002300";"2024-06-02";"MI-005";"35"
"SAL-0002301";"2024-06-02";"MI-006";"27"
"SAL-0002302";"2024-06-02";"MI-007";"17"
"SAL-0002303";"2024-06-02";"MI-008";"16"
"SAL-0002304";"2024-06-02";"MI-009";"8"
"SAL-0002305";"2024-06-02";"MI-010";"14"
"SAL-0002306";"2024-06-02";"MI-011";"15"
"SAL-0002307";"2024-06-02";"MI-012";"19"
"SAL-0002308";"2024-06-02";"MI-013";"11"
"SAL-0002309";"2024-06-02";"MI-014";"16"
"SAL-0002310";"2024-06-02";"MI-015";"15"
"SAL-0002311";"2024-06-03";"MI-001";"10"
"SAL-0002312";"2024-06-03";"MI-002";"13"
"SAL-0002313";"2024-06-03";"MI-003";"17"
"SAL-0002314";"2024-06-03";"MI-004";"9"
"SAL-0002315";"2024-06-03";"MI-005";"17"
"SAL-0002316";"2024-06-03";"MI-006";"7"
"SAL-0002317";"2024-06-03";"MI-007";"15"
"SAL-0002318";"2024-06-03";"MI-008";"6"
"SAL-0002319";"2024-06-03";"MI-009";"4"
"SAL-0002320";"2024-06-03";"MI-010";"9"
"SAL-0002321";"2024-06-03";"MI-011";"9"
"SAL-0002322";"2024-06-03";"MI-012";"11"
"SAL-0002323";"2024-06-03";"MI-013";"9"
"SAL-0002324";"2024-06-03";"MI-014";"7"
"SAL-0002325";"2024-06-03";"MI-015";"6"
"SAL-0002326";"2024-06-04";"MI-001";"23"
"SAL-0002327";"2024-06-04";"MI-002";"18"
"SAL-0002328";"2024-06-04";"MI-003";"18"
"SAL-0002329";"2024-06-04";"MI-004";"9"
"SAL-0002330";"2024-06-04";"MI-005";"18"
"SAL-0002331";"2024-06-04";"MI-006";"10"
"SAL-0002332";"2024-06-04";"MI-007";"18"
"SAL-0002333";"2024-06-04";"MI-008";"11"
"SAL-0002334";"2024-06-04";"MI-009";"12"
"SAL-0002335";"2024-06-04";"MI-010";"6"
"SAL-0002336";"2024-06-04";"MI-011";"12"
"SAL-0002337";"2024-06-04";"MI-012";"12"
"SAL-0002338";"2024-06-04";"MI-013";"9"
"SAL-0002339";"2024-06-04";"MI-014";"10"
"SAL-0002340";"2024-06-04";"MI-015";"12"
"SAL-0002341";"2024-06-05";"MI-001";"17"
"SAL-0002342";"2024-06-05";"MI-002";"22"
"SAL-0002343";"2024-06-05";"MI-003";"22"
"SAL-0002344";"2024-06-05";"MI-004";"12"
"SAL-0002345";"2024-06-05";"MI-005";"21"
"SAL-0002346";"2024-06-05";"MI-006";"12"
"SAL-0002347";"2024-06-05";"MI-007";"16"
"SAL-0002348";"2024-06-05";"MI-008";"12"
"SAL-0002349";"2024-06-05";"MI-009";"0"
"SAL-0002350";"2024-06-05";"MI-010";"10"
"SAL-0002351";"2024-06-05";"MI-011";"9"
"SAL-0002352";"2024-06-05";"MI-012";"17"
"SAL-0002353";"2024-06-05";"MI-013";"5"
"SAL-0002354";"2024-06-05";"MI-014";"17"
"SAL-0002355";"2024-06-05";"MI-015";"8"
"SAL-0002356";"2024-06-06";"MI-001";"20"
"SAL-0002357";"2024-06-06";"MI-002";"14"
"SAL-0002358";"2024-06-06";"MI-003";"11"
"SAL-0002359";"2024-06-06";"MI-004";"16"
"SAL-0002360";"2024-06-06";"MI-005";"16"
"SAL-0002361";"2024-06-06";"MI-006";"6"
"SAL-0002362";"2024-06-06";"MI-007";"21"
"SAL-0002363";"2024-06-06";"MI-008";"10"
"SAL-0002364";"2024-06-06";"MI-009";"5"
"SAL-0002365";"2024-06-06";"MI-010";"8"
"SAL-0002366";"2024-06-06";"MI-011";"9"
"SAL-0002367";"2024-06-06";"MI-012";"9"
"SAL-0002368";"2024-06-06";"MI-013";"8"
"SAL-0002369";"2024-06-06";"MI-014";"6"
"SAL-0002370";"2024-06-06";"MI-015";"7"
"SAL-0002371";"2024-06-07";"MI-001";"24"
"SAL-0002372";"2024-06-07";"MI-002";"11"
"SAL-0002373";"2024-06-07";"MI-003";"21"
"SAL-0002374";"2024-06-07";"MI-004";"18"
"SAL-0002375";"2024-06-07";"MI-005";"18"
"SAL-0002376";"2024-06-07";"MI-006";"11"
