"_id";"date";"menu_1";"menu_1_price_after_discount";"menu_2";"menu_2_price_after_discount";"menu_3";"menu_3_price_after_discount";"menu_4";"menu_4_price_after_discount";"menu_5";"menu_5_price_after_discount";"menu_6";"menu_6_price_after_discount";"menu_7";"menu_7_price_after_discount";"menu_8";"menu_8_price_after_discount";"menu_9";"menu_9_price_after_discount";"menu_10";"menu_10_price_after_discount";"menu_11";"menu_11_price_after_discount";"menu_12";"menu_12_price_after_discount";"menu_13";"menu_13_price_after_discount";"menu_14";"menu_14_price_after_discount";"menu_15";"menu_15_price_after_discount";"total_reservation";"avg_temp";"rain";"public_holiday";"num_of_event"
"MLI-02523";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02524";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02525";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02526";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02527";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02528";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02529";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02530";"2024-08-27";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"15";"7.8";"true";"false";"0"
"MLI-02531";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02532";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02533";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02534";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02535";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02536";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02537";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02538";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02539";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02540";"2024-08-28";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"28";"11.8";"true";"false";"1"
"MLI-02541";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02542";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02543";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02544";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02545";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02546";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02547";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02548";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02549";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02550";"2024-08-29";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"16";"8.0";"false";"false";"0"
"MLI-02551";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02552";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02553";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02554";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02555";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02556";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02557";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02558";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02559";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02560";"2024-08-30";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"20";"10.1";"false";"false";"0"
"MLI-02561";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02562";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02563";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02564";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02565";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02566";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02567";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02568";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02569";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02570";"2024-08-31";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"13.43";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"30";"8.4";"true";"false";"0"
"MLI-02571";"2024-09-01";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"6.9";"false";"false";"0"
"MLI-02572";"2024-09-01";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"6.9";"false";"false";"0"
